timestamp_utc,open,high,low,close,tick_volume,spread,real_volume
2026-09-08T08:08:00Z,4432.28,4432.57,4431.2,4431.63,213,22,0
2026-09-08T08:09:00Z,4431.63,4431.68,4430.04,4430.97,314,22,0
2026-09-08T08:10:00Z,4430.92,4431.41,4430.31,4430.86,238,22,0
2026-09-08T08:11:00Z,4430.76,4430.82,4428.89,4429.3,320,22,0
2026-09-08T08:12:00Z,4429.29,4429.29,4427.5,4428.72,348,22,0
2026-09-08T08:13:00Z,4428.72,4429.23,4427.95,4428.22,289,22,0
2026-09-08T08:14:00Z,4428.26,4429.06,4427.04,4427.38,250,22,0
2026-09-08T08:15:00Z,4427.34,4427.86,4426.32,4427.43,253,22,0
2026-09-08T08:16:00Z,4427.38,4428.57,4427.08,4428.4,190,22,0
2026-09-08T08:17:00Z,4428.27,4429.3,4427.89,4428.61,233,22,0
2026-09-08T08:18:00Z,4428.53,4429.12,4428.02,4428.46,187,22,0
2026-09-08T08:19:00Z,4428.49,4429.44,4428.46,4429.22,232,22,0
2026-09-08T08:20:00Z,4429.22,4430.46,4428.94,4430.46,282,22,0
2026-09-08T08:21:00Z,4430.41,4430.79,4429.67,4430.72,335,22,0
2026-09-08T08:22:00Z,4430.74,4431.52,4428.7,4429.01,291,22,0
2026-09-08T08:23:00Z,4429.04,4429.59,4426.18,4426.18,384,22,0
2026-09-08T08:24:00Z,4426.14,4426.63,4424.83,4424.83,364,22,0
2026-09-08T08:25:00Z,4424.77,4425.42,4424.07,4424.07,292,22,0
2026-09-08T08:26:00Z,4424.03,4424.47,4422.99,4423.34,262,22,0
2026-09-08T08:27:00Z,4423.25,4423.94,4422.36,4422.73,201,22,0
2026-09-08T08:28:00Z,4422.6,4422.74,4421.28,4421.43,217,22,0
2026-09-08T08:29:00Z,4421.45,4422.45,4420.22,4420.48,245,22,0
2026-09-08T08:30:00Z,4420.5,4425.56,4417.99,4424.44,700,22,0
2026-09-08T08:31:00Z,4424.46,4424.46,4421.05,4421.14,415,22,0
2026-09-08T08:32:00Z,4421.13,4421.69,4419.96,4420.79,418,22,0
2026-09-08T08:33:00Z,4420.78,4421.3,4419.64,4420.4,390,22,0
2026-09-08T08:34:00Z,4420.39,4423.16,4420.02,4422.86,425,22,0
2026-09-08T08:35:00Z,4422.91,4423.58,4421.56,4422.62,413,22,0
2026-09-08T08:36:00Z,4422.63,4423.22,4421.59,4422.62,391,22,0
2026-09-08T08:37:00Z,4422.67,4423.99,4422.59,4423.18,337,22,0
2026-09-08T08:38:00Z,4423.2,4425.33,4422.59,4425.33,292,22,0
2026-09-08T08:39:00Z,4425.31,4426.96,4425.1,4426.86,430,22,0
2026-09-08T08:40:00Z,4426.93,4426.99,4425.27,4425.98,405,22,0
2026-09-08T08:41:00Z,4425.97,4426.73,4425.49,4426.3,288,22,0
2026-09-08T08:42:00Z,4426.33,4426.91,4425.63,4426.49,322,22,0
2026-09-08T08:43:00Z,4426.48,4426.73,4425.05,4425.3,261,22,0
2026-09-08T08:44:00Z,4425.35,4425.91,4424.92,4425.76,320,22,0
2026-09-08T08:45:00Z,4425.81,4428.35,4425.36,4428.32,401,22,0
2026-09-08T08:46:00Z,4428.31,4428.79,4425.26,4425.45,349,22,0
2026-09-08T08:47:00Z,4425.46,4426.17,4424.49,4424.97,272,22,0
2026-09-08T08:48:00Z,4425.0,4426.35,4423.25,4423.25,332,22,0
2026-09-08T08:49:00Z,4423.24,4425.62,4423.21,4425.15,331,22,0
2026-09-08T08:50:00Z,4424.98,4425.03,4422.04,4422.12,380,22,0
2026-09-08T08:51:00Z,4422.17,4423.07,4422.08,4422.7,257,22,0
2026-09-08T08:52:00Z,4422.69,4423.52,4421.91,4422.63,318,22,0
2026-09-08T08:53:00Z,4422.56,4422.58,4420.04,4420.76,359,22,0
2026-09-08T08:54:00Z,4420.77,4422.27,4419.26,4419.55,382,22,0
2026-09-08T08:55:00Z,4419.53,4420.08,4417.78,4417.95,422,22,0
2026-09-08T08:56:00Z,4417.93,4419.86,4417.37,4419.81,431,22,0
2026-09-08T08:57:00Z,4419.84,4420.57,4418.51,4419.69,372,22,0
2026-09-08T08:58:00Z,4419.67,4420.14,4418.91,4420.11,269,22,0
2026-09-08T08:59:00Z,4420.12,4420.82,4418.76,4418.85,298,22,0
2026-09-08T09:00:00Z,4419.03,4420.2,4417.64,4418.73,609,18,0
2026-09-08T09:01:00Z,4418.75,4418.81,4414.7,4414.73,650,18,0
2026-09-08T09:02:00Z,4414.76,4415.78,4412.85,4414.98,673,18,0
2026-09-08T09:03:00Z,4414.99,4415.45,4413.71,4414.47,632,18,0
2026-09-08T09:04:00Z,4414.49,4415.44,4413.06,4415.33,642,18,0
2026-09-08T09:05:00Z,4415.32,4415.33,4411.11,4413.42,726,18,0
2026-09-08T09:06:00Z,4413.41,4415.61,4413.15,4414.21,610,18,0
2026-09-08T09:07:00Z,4414.21,4415.1,4413.46,4414.28,513,18,0
2026-09-08T09:08:00Z,4414.29,4415.62,4413.84,4414.01,587,18,0
2026-09-08T09:09:00Z,4413.97,4414.01,4412.84,4413.34,503,18,0
2026-09-08T09:10:00Z,4413.36,4413.51,4411.32,4412.32,592,18,0
2026-09-08T09:11:00Z,4412.27,4412.51,4410.76,4411.35,456,18,0
2026-09-08T09:12:00Z,4411.36,4411.91,4408.59,4408.96,602,18,0
2026-09-08T09:13:00Z,4409.01,4412.14,4408.83,4412.13,546,18,0
2026-09-08T09:14:00Z,4412.14,4412.5,4411.41,4411.55,410,18,0
2026-09-08T09:15:00Z,4411.52,4411.52,4408.37,4408.54,536,18,0
2026-09-08T09:16:00Z,4408.58,4409.37,4407.45,4407.9,476,18,0
2026-09-08T09:17:00Z,4407.9,4409.24,4407.19,4408.15,491,18,0
2026-09-08T09:18:00Z,4408.15,4408.15,4405.52,4405.59,597,18,0
2026-09-08T09:19:00Z,4405.56,4405.62,4401.6,4401.65,585,18,0
2026-09-08T09:20:00Z,4401.6,4405.4,4401.21,4405.04,645,18,0
2026-09-08T09:21:00Z,4405.07,4406.12,4403.9,4405.54,681,18,0
2026-09-08T09:22:00Z,4405.55,4405.79,4403.44,4405.23,591,18,0
2026-09-08T09:23:00Z,4405.45,4405.72,4401.91,4402.47,616,18,0
2026-09-08T09:24:00Z,4402.47,4403.65,4401.5,4403.56,561,18,0
2026-09-08T09:25:00Z,4403.51,4404.04,4402.0,4402.83,543,18,0
2026-09-08T09:26:00Z,4402.91,4403.61,4401.37,4401.51,578,18,0
2026-09-08T09:27:00Z,4401.48,4402.16,4400.11,4400.11,536,18,0
2026-09-08T09:28:00Z,4400.1,4401.75,4399.05,4400.81,660,18,0
2026-09-08T09:29:00Z,4400.77,4402.62,4399.97,4400.16,620,18,0
2026-09-08T09:30:00Z,4400.23,4401.82,4399.62,4399.88,607,18,0
2026-09-08T09:31:00Z,4399.89,4401.56,4398.53,4401.41,535,18,0
2026-09-08T09:32:00Z,4401.37,4402.91,4400.96,4402.16,462,18,0
2026-09-08T09:33:00Z,4402.1,4402.54,4401.11,4401.37,466,18,0
2026-09-08T09:34:00Z,4401.37,4402.85,4401.01,4402.25,569,18,0
2026-09-08T09:35:00Z,4402.25,4402.87,4400.02,4400.68,648,18,0
2026-09-08T09:36:00Z,4400.66,4401.79,4398.48,4399.31,445,18,0
2026-09-08T09:37:00Z,4399.33,4400.92,4398.22,4400.69,459,18,0
2026-09-08T09:38:00Z,4400.75,4403.81,4400.75,4402.82,436,18,0
2026-09-08T09:39:00Z,4402.83,4403.94,4402.81,4403.92,510,18,0
2026-09-08T09:40:00Z,4403.87,4406.27,4403.8,4405.93,440,18,0
2026-09-08T09:41:00Z,4405.92,4406.01,4404.83,4405.71,450,18,0
2026-09-08T09:42:00Z,4405.65,4406.39,4405.13,4405.99,344,18,0
2026-09-08T09:43:00Z,4405.85,4407.09,4405.53,4407.03,337,18,0
2026-09-08T09:44:00Z,4407.02,4408.75,4406.81,4407.31,460,18,0
2026-09-08T09:45:00Z,4407.26,4408.07,4405.99,4406.31,368,18,0
2026-09-08T09:46:00Z,4406.36,4408.14,4406.09,4408.1,427,18,0
2026-09-08T09:47:00Z,4408.1,4408.3,4406.21,4406.78,436,18,0
2026-09-08T09:48:00Z,4406.76,4408.01,4406.53,4407.13,409,18,0
2026-09-08T09:49:00Z,4407.19,4408.32,4406.99,4408.05,320,18,0
2026-09-08T09:50:00Z,4408.01,4409.03,4407.35,4408.97,367,18,0
2026-09-08T09:51:00Z,4408.98,4409.32,4406.44,4406.9,457,18,0
2026-09-08T09:52:00Z,4406.86,4407.25,4406.17,4407.15,284,18,0
2026-09-08T09:53:00Z,4407.04,4407.08,4403.84,4404.03,374,18,0
2026-09-08T09:54:00Z,4404.01,4405.68,4403.93,4405.04,310,18,0
2026-09-08T09:55:00Z,4404.99,4405.32,4404.44,4404.92,270,18,0
2026-09-08T09:56:00Z,4404.94,4404.94,4403.56,4403.74,217,18,0
2026-09-08T09:57:00Z,4403.79,4404.54,4403.6,4404.32,266,18,0
2026-09-08T09:58:00Z,4404.32,4404.88,4403.55,4404.0,284,18,0
2026-09-08T09:59:00Z,4403.9,4404.6,4403.27,4403.73,391,18,0
2026-09-08T10:00:00Z,4403.78,4404.15,4402.4,4402.94,378,18,0
2026-09-08T10:01:00Z,4402.84,4405.44,4402.46,4405.44,279,18,0
2026-09-08T10:02:00Z,4405.44,4406.32,4404.32,4404.57,247,18,0
2026-09-08T10:03:00Z,4404.52,4406.43,4404.28,4406.37,273,18,0
2026-09-08T10:04:00Z,4406.22,4408.54,4406.15,4408.02,257,18,0
2026-09-08T10:05:00Z,4407.95,4409.06,4407.58,4408.62,326,18,0
2026-09-08T10:06:00Z,4408.62,4409.45,4408.29,4408.5,280,18,0
2026-09-08T10:07:00Z,4408.55,4408.76,4406.68,4407.71,196,18,0
2026-09-08T10:08:00Z,4407.6,4408.17,4406.49,4407.76,276,18,0
2026-09-08T10:09:00Z,4407.8,4408.21,4406.79,4407.07,221,18,0
2026-09-08T10:10:00Z,4407.12,4407.47,4406.3,4406.66,297,18,0
2026-09-08T10:11:00Z,4406.68,4407.12,4406.22,4406.64,272,18,0
2026-09-08T10:12:00Z,4406.71,4406.71,4404.88,4405.42,321,18,0
2026-09-08T10:13:00Z,4405.41,4406.33,4404.49,4404.8,313,18,0
2026-09-08T10:14:00Z,4404.77,4405.07,4402.57,4403.14,360,18,0
2026-09-08T10:15:00Z,4402.95,4403.11,4401.69,4402.07,253,18,0
2026-09-08T10:16:00Z,4402.05,4402.55,4401.37,4402.35,232,18,0
2026-09-08T10:17:00Z,4402.35,4402.84,4401.49,4401.97,205,18,0
2026-09-08T10:18:00Z,4401.9,4402.15,4401.23,4401.45,232,18,0
2026-09-08T10:19:00Z,4401.55,4403.49,4400.92,4403.49,212,18,0
2026-09-08T10:20:00Z,4403.5,4403.91,4402.49,4403.91,308,18,0
2026-09-08T10:21:00Z,4403.86,4404.11,4402.29,4402.33,190,18,0
2026-09-08T10:22:00Z,4402.42,4403.57,4401.69,4401.95,236,18,0
2026-09-08T10:23:00Z,4402.02,4402.02,4400.21,4401.36,240,18,0
2026-09-08T10:24:00Z,4401.16,4402.81,4401.12,4402.0,231,18,0
2026-09-08T10:25:00Z,4402.11,4402.4,4400.76,4401.76,335,18,0
2026-09-08T10:26:00Z,4401.66,4402.59,4401.08,4401.97,270,18,0
2026-09-08T10:27:00Z,4401.97,4404.23,4401.9,4403.18,253,18,0
2026-09-08T10:28:00Z,4403.18,4403.28,4401.83,4402.3,182,18,0
2026-09-08T10:29:00Z,4402.45,4402.87,4401.42,4401.6,173,18,0
2026-09-08T10:30:00Z,4401.6,4402.91,4401.39,4402.36,275,18,0
2026-09-08T10:31:00Z,4402.31,4404.45,4402.03,4404.04,233,18,0
2026-09-08T10:32:00Z,4404.06,4405.34,4403.75,4404.55,227,18,0
2026-09-08T10:33:00Z,4404.6,4404.89,4400.26,4400.72,292,18,0
2026-09-08T10:34:00Z,4400.73,4400.76,4397.98,4398.09,433,18,0
2026-09-08T10:35:00Z,4398.12,4399.12,4397.14,4398.46,336,18,0
2026-09-08T10:36:00Z,4398.4,4398.69,4397.85,4398.12,248,18,0
2026-09-08T10:37:00Z,4398.12,4398.78,4395.55,4396.76,319,18,0
2026-09-08T10:38:00Z,4396.74,4397.67,4394.83,4394.88,357,18,0
2026-09-08T10:39:00Z,4394.83,4395.18,4391.85,4393.66,481,18,0
